t,a_x,a_y,a_z,s_axx,s_ayy,s_azz,g_x,g_y,g_w,s_gxx,s_gyy,s_gzz,v_x,v_y,v_z,s_vxx,s_vyy,s_vzz,d_x,d_y,d_z,s_dxx,s_dyy,s_dzz
42.5,-0.155667634029964,8.9965783264601,-0.081789876067027,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00165030008101105,0.00343516894611472,-0.0342106351589016,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.919264110197022,0.138376531460531,-0.0444150728190052,0.0474341649025257,0.0474341649025257,0.0474341649025257,34.9106522738142,-14.7446310392266,-1.63302636917346,999999999,999999999,0.1
42.6,-0.146469670655948,9.0104163650354,-0.0785979418849205,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.0001609281731174,-0.00185530556834559,-0.032871149547616,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.846550695116913,0.0585500735856416,0.0702985058652591,0.0474341649025257,0.0474341649025257,0.0474341649025257,34.9387044727372,-14.8158695577212,-1.66358795382616,999999999,999999999,0.1
42.7,-0.140198393400945,9.02415392583817,-0.0825930685088139,0.00390876492462773,0.00390876492462773,0.00390876492462773,2.89670151600332e-05,-0.00172249018469724,-0.0318752014944771,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.827139328845126,0.150833222536149,0.068244777611686,0.0474341649025257,0.0474341649025257,0.0474341649025257,34.9691095748867,-14.8795417196046,-1.69134686707,999999999,999999999,0.1
42.8,-0.15120924657724,9.03876435554285,-0.0801833057735156,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00043882122545958,0.000882573942689363,-0.0304427468672576,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.809555692713106,0.0161982415026375,0.0249051653757564,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.0038289174858,-14.9321550562688,-1.70934101871195,999999999,999999999,0.1
42.9,-0.149970861893419,9.04174781886425,-0.0848782198616548,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000386518639111186,-0.000264944836157343,-0.0297173427120924,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.874246224766979,0.152608908743183,-0.0324276039221505,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.043297331484,-14.973817425338,-1.71528771695642,999999999,999999999,0.1
43,-0.148423149696192,9.06029072973466,-0.0811684225024801,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000694728421434811,0.000928967059640976,-0.0322195915490632,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.702996901800508,0.121252005718824,-0.015708159913087,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.0852797828584,-15.009062990011,-1.71395895757356,999999999,999999999,0.1
43.1,-0.148470168336828,9.06913102255712,-0.0905682842410666,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.000579904580867651,-0.00321539087961182,-0.0325017431957764,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.915864554653605,0.176363660289142,-0.017452557417453,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.1985858477135,-15.0939354839327,-1.70367907028736,999999999,999999999,0.1
43.2,-0.154772380186722,9.08896661758619,-0.0905814984091637,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00173652649107165,-0.00165975278693908,-0.0318280723781041,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.818485520493807,0.108943340031,0.0128224309175247,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.2382242989741,-15.1506718957631,-1.7545210452231,999999999,999999999,0.1
43.3,-0.156759790861499,9.09280991750023,-0.0835168587213543,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.00106935545192548,0.00244245176142065,-0.0313226833648509,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.899255580154871,0.152573874237716,0.112040421232408,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.2802709147596,-15.2047811002359,-1.7267873972107,999999999,999999999,0.1
43.4,-0.15349431334969,9.10333621347752,-0.0897538896134759,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.0013334628501213,-0.000351567789398448,-0.0308550197207758,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.864202415330258,0.114983457322795,-0.00546454818362601,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.3191220038381,-15.2582839381639,-1.72265182034723,999999999,999999999,0.1
43.5,-0.156819209765727,9.11679079296606,-0.0840788393632113,0.00390876492462773,0.00390876492462773,0.00390876492462773,-7.19113675417595e-05,0.00233690466487587,-0.0334691579224878,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.925266877020889,0.164531636040391,0.0396109500914864,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.3564950055896,-15.311171073646,-1.77547716465861,999999999,999999999,0.1
43.6,-0.150501320404528,9.12760077286068,-0.0931240062848982,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.0040341892899498,-0.00111893573072596,-0.0300179916778238,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.871561590362114,0.117342730017678,0.0270168270619297,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.3970486733851,-15.3595866194024,-1.81030507239444,999999999,999999999,0.1
43.7,-0.150438882929397,9.14436227551393,-0.0961055524669592,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00038243221179869,-0.00112789940533043,-0.0310015437234052,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.878811646315794,0.0842836820544736,-0.0880356691372879,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.4403357810684,-15.4023014385361,-1.73730113321978,999999999,999999999,0.1
43.8,-0.152939748440339,9.15485313801143,-0.0887568698802516,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00439145014825451,-0.00179378159453635,-0.0322456110610945,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.909274600671153,0.0886030416120426,-0.0619163120697416,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.4711929336008,-15.4568017973198,-1.72976659565188,999999999,999999999,0.1
43.9,-0.153197653039409,9.155052964709,-0.0777763257404175,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00334072336432261,-0.00199994996017103,-0.0298722879561732,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.928673516865144,0.102945946388255,0.00396625676808045,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.4953858562256,-15.5178947700262,-1.7962667692909,999999999,999999999,0.1
44,-0.1502215379648,9.17486322959097,-0.075486207526339,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000254418889089056,-0.00302996510074171,-0.034159357549606,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.850715128957889,0.129609893354497,-0.000954655386813143,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.5301202690486,-15.5663468636901,-1.80200909137555,999999999,999999999,0.1
44.1,-0.152640983924691,9.19136546714044,-0.0825643285048891,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00240316792332126,-0.00221847470371891,-0.0356650423122327,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.900459046074462,0.128379321996588,-0.0522019094848074,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.6127960191482,-15.7569788315793,-1.77265431666546,999999999,999999999,0.1
44.2,-0.155635294830248,9.19215336159588,-0.088386586492661,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000321336070691742,-0.000730482507938302,-0.0310422570794472,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.823823930334205,0.154965740245518,0.00612906204672582,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.6536449741126,-15.8338544667641,-1.80689311009451,999999999,999999999,0.1
44.3,-0.142795362144046,9.2046201047061,-0.0860130390359512,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00366617681916097,0.000987044619319687,-0.0306126514653448,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.942580959465552,0.123955056783703,0.051979437290139,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.6970726288548,-15.9119620710264,-1.81958606777747,999999999,999999999,0.1
44.4,-0.155367868186941,9.21908146251275,-0.0843141950975283,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000381476773452717,-0.00275688592155342,-0.033903356633157,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.910565727308494,0.0316657145417725,-0.0113072454044659,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.7412775149163,-15.9917889500719,-1.84250923254201,999999999,999999999,0.1
44.5,-0.157439813887163,9.22420611992808,-0.0854118911456347,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00177996371296367,-0.00237057712288144,-0.0309991501477655,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.850657630165847,0.121001497600776,0.152913571977719,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.7869157168076,-16.0725646901644,-1.87751289634603,999999999,999999999,0.1
44.6,-0.158952548973202,9.24440604720415,-0.0873749493083407,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00180766226956188,-0.000631665543438007,-0.0311214085026044,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.923674700900954,0.0647173751580925,-0.0113383556021515,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.8351135164121,-16.1518300961211,-1.81515091450843,999999999,999999999,0.1
44.7,-0.139526150381581,9.23616380233148,-0.0791434113151223,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000460358581353974,0.000106246657113753,-0.0296304928555944,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.833286747702843,0.0983775755478492,-0.050424556436783,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.8769026119094,-16.2412605774729,-1.85296798082326,999999999,999999999,0.1
44.8,-0.148944325598897,9.25780972016678,-0.081700037302362,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00230955309172381,0.00134116635734662,-0.0300954053861338,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.831761319406362,0.0891950190300088,0.0807487946110118,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.9219574432241,-16.3295175416943,-1.80495380608501,999999999,999999999,0.1
44.9,-0.14774398205704,9.26786934051692,-0.0927583371227499,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.000956575964706646,0.000115201697879279,-0.0332690613696915,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.862283481414196,0.0145073969069699,0.02607258728434,0.0474341649025257,0.0474341649025257,0.0474341649025257,35.9576108323157,-16.4358534241814,-1.87213535132768,999999999,999999999,0.1
45,-0.155801833376415,9.27644291415438,-0.0812662657747508,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.00115780824285863,0.00010441829450315,-0.0300053650426728,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.899777772038453,0.0893132736230203,0.0518504336762114,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.0044660327298,-16.5285544469982,-1.95297954983546,999999999,999999999,0.1
45.1,-0.149013498115066,9.29830676992877,-0.0836187440884459,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000427594678349649,0.00175737994278576,-0.0319070982211538,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.833938233728898,0.0879407455437403,0.0205309376812545,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.0033468587257,-16.5576222272498,-1.89231735138383,999999999,999999999,0.1
45.2,-0.151562045693642,9.28875285932885,-0.0927486066938477,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000529564063944199,-0.00243352438466558,-0.0328616906467264,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.839774996937758,-0.00176128269422819,-0.0404290322356005,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.0400610636077,-16.6412107443334,-1.80596628627417,999999999,999999999,0.1
45.3,-0.14931204808007,9.31197603107625,-0.088088089083706,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.000304271635447311,-0.00324286981288773,-0.0307428343878447,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.891316387386163,0.0412914017894378,0.000148551496175386,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.0700273605059,-16.7278327859683,-1.8143682472276,999999999,999999999,0.1
45.4,-0.15461360253762,9.32071213170224,-0.0822335868120567,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000126989235768212,0.00164859711428078,-0.0281944276213903,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.869129958293473,0.130253557056798,-0.00862843459722672,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.1004889560938,-16.8171328404505,-1.90423956922622,999999999,999999999,0.1
45.5,-0.155040694614212,9.3237814988668,-0.0780440919149576,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000217784803529705,0.00301338056873061,-0.0294049730833424,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.851505464526814,0.118752881606302,0.0289969311972154,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.1371630402443,-16.9046065923849,-1.8964229847466,999999999,999999999,0.1
45.6,-0.158542143623542,9.33917330652766,-0.0784235826641657,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00250318107514192,-0.000305390955857868,-0.0350174561835355,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.849609790441248,0.101347077225332,-0.086466519680493,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.1725350535619,-16.9937815236414,-1.9528400426171,999999999,999999999,0.1
45.7,-0.150121881634308,9.35064151397739,-0.0818909450203007,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.00109328108490275,-0.000275335388839347,-0.0277025381763186,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.868579166860411,0.109168196480584,0.0814319293977823,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.2132205708752,-17.0757917161169,-1.96520681409882,999999999,999999999,0.1
45.8,-0.150360071693446,9.35128122104253,-0.0840339268222856,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000520099094689563,0.00103830550092812,-0.0331901440459405,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.925468837137676,0.105635865282518,-0.00500965540537812,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.2557071755516,-17.1533212753604,-1.90088235617067,999999999,999999999,0.1
45.9,-0.148818231585833,9.36479879949389,-0.0935745812265293,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000949210720549049,-0.00179069053744784,-0.0338785309423522,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.907457786940462,0.169281366842706,0.00856451085421298,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.2866220405112,-17.2467808323882,-1.91512349356853,999999999,999999999,0.1
46,-0.152584791640882,9.37433256278549,-0.0789686843744253,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000972073706406848,3.46568205153214e-06,-0.0287076469195502,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.912810701736531,0.154398470899957,0.0637560712538057,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.3184514533257,-17.3392961361801,-1.96159463596794,999999999,999999999,0.1
46.1,-0.149543944808386,9.38272505694394,-0.0862986433548163,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.00132110136408286,-0.00305298575037949,-0.028931280342833,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.866603133033092,0.0776328485620305,0.0515712022259312,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.4086087860692,-17.384732358829,-1.93231850539482,999999999,999999999,0.1
46.2,-0.151758687055752,9.3985239545148,-0.0797923387657693,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00306103608313586,-0.000815607543011118,-0.0300063438109425,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.856310341156655,0.141971527204712,0.00460098588282063,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.4491479627275,-17.4679523130215,-1.97716115162569,999999999,999999999,0.1
46.3,-0.158622176377855,9.40467623827624,-0.0825283628917055,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00156039961881487,-0.00119968757166161,-0.0324313277130864,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.833557420778359,0.112659050594682,0.0185295274966925,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.4926252398729,-17.5509194583391,-1.94981308878328,999999999,999999999,0.1
46.4,-0.143790209905544,9.41017949832465,-0.0726978310519534,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.0013772553133426,-0.000904053758416252,-0.029242281045061,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.919994417108497,0.0160937944971485,0.0600194873447125,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.533578400955,-17.6358917640284,-2.0114274052983,999999999,999999999,0.1
46.5,-0.15240612436744,9.41683832057129,-0.0804161225664019,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00113312696304195,-0.000191976393377513,-0.0326618996410726,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.906223803609789,0.138796460350641,-0.0299434351103423,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.5785607263056,-17.7198930087589,-2.0760845905907,999999999,999999999,0.1
46.6,-0.153223629297005,9.42272490773609,-0.086047260304771,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.00101448460704329,-0.000652709438149603,-0.0300863114058394,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.846351972819309,0.0989881507388105,0.00303759279824713,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.6285155227732,-17.7989703972693,-2.0102660851171,999999999,999999999,0.1
46.7,-0.150979902011978,9.43230400492851,-0.0844385319257758,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.00112172516917681,-0.000206358997395558,-0.0307454284337273,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.889514262717489,0.130836673062757,0.107661386003934,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.6699098330264,-17.8877637532094,-2.07006064129596,999999999,999999999,0.1
46.8,-0.153395679537146,9.44161688873755,-0.0829741139592066,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.000735801573135534,-0.00218091665440302,-0.0323516129408419,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.959626175524709,0.123330331312423,0.00723483277876299,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.7173099564516,-17.9702067470462,-2.09948381026387,999999999,999999999,0.1
46.9,-0.153213810008478,9.45930448288006,-0.0896086062228224,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00124578951232959,-0.00012829354275174,-0.0287092030416588,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.831517481031901,0.213495469434733,0.0383954672252663,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.7676615019001,-18.0487953875467,-1.99264045346548,999999999,999999999,0.1
47,-0.153445533939357,9.46241298789885,-0.081496131736457,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00033460173530273,-0.00125373086102285,-0.0337219107527533,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.933846775564958,0.164043734086589,-0.0427560196834046,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.7897901901861,-18.1656850527746,-1.97440373636325,999999999,999999999,0.1
47.1,-0.149973386807756,9.4670844953549,-0.0837912987429067,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.00159536119515219,-0.000730406429247759,-0.0317164724179004,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.864616836018149,0.113296919183353,0.00568234590322617,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.8063421043906,-18.2345826347204,-2.11158837374302,999999999,999999999,0.1
47.2,-0.152316993000796,9.46366777871,-0.0845563265804536,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.000214356975145344,0.000475349819344942,-0.0312573909669973,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.824340619809026,0.155004560442691,0.0545246831873637,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.8488681793068,-18.3208751724501,-2.09821479265862,999999999,999999999,0.1
47.3,-0.148365554149748,9.49192350602052,-0.0830523377452935,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000798468573508708,0.00072251048127804,-0.0309741810121174,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.849225873112069,0.149918299869571,0.0656606440366537,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.8893039550809,-18.4081158577693,-2.08451953716906,999999999,999999999,0.1
47.4,-0.155071315031639,9.48982881336042,-0.0826002110017803,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000455332253982602,-0.00285184119036348,-0.034577329281383,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.865434952537418,0.112092010027051,0.0185648533274707,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.9278778357628,-18.4972408901542,-2.06791813816467,999999999,999999999,0.1
47.5,-0.14856753061952,9.50105474966747,-0.081623473436283,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00068205931555681,0.00297257092645401,-0.032915434624557,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.838523079038263,0.0650267665224239,-0.0594757866623836,0.0474341649025257,0.0474341649025257,0.0474341649025257,36.9641468703558,-18.5905288561159,-2.10778349393079,999999999,999999999,0.1
47.6,-0.15199128520522,9.5136727129245,-0.0848947599462674,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00182250927638909,-0.000906796624095093,-0.0316359743486363,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.852478712572081,0.133130808816409,-0.00296819447192514,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.0024009461512,-18.6857302945475,-2.03724423285485,999999999,999999999,0.1
47.7,-0.154800020967749,9.50933425451039,-0.0879467984680644,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000845838725468313,0.00138589432032003,-0.029757518747508,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.871530497397366,0.12150538366688,-0.135108597871345,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.0307163707886,-18.7977363095412,-2.04438471506575,999999999,999999999,0.1
47.8,-0.155218843920356,9.52112816002106,-0.0870388565424681,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00192165913070753,0.000883787310498379,-0.0313246802105304,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.854704447086452,0.0501828704811882,0.0234075806354606,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.0561712469976,-18.9214058026066,-2.02217411027598,999999999,999999999,0.1
47.9,-0.155524347609983,9.53107919334734,-0.0794003460016015,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00226592261217746,-0.00198835065062768,-0.0308448869372903,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.803817810095939,0.0961022911613226,-0.0263146307537364,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.0739029416875,-19.0640709633575,-2.10442898403047,999999999,999999999,0.1
48,-0.152940141723426,9.53386806109193,-0.0847978850534859,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00107651587429631,-0.00123847670883631,-0.0332729225230244,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.876979216347078,0.103705809401467,-0.0416441215880959,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.1059929874161,-19.1911171206026,-2.10980752868963,999999999,999999999,0.1
48.1,-0.151455565942815,9.53876031991324,-0.0826216865929373,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00178450611640704,0.0017489363004075,-0.0313917686520854,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.915311207907691,0.179119722490412,-0.00875859075713452,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.0926823569294,-19.1125430897188,-2.15534502288203,999999999,999999999,0.1
48.2,-0.153162021222665,9.55130479780362,-0.0824859334863706,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00111460728571773,0.00154323610713628,-0.0325121400567771,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.890252753342829,0.0670438725830074,-0.034552480814714,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.120779149452,-19.1972131098413,-2.09842945340025,999999999,999999999,0.1
48.3,-0.157935282880387,9.55519141562106,-0.0802644602918362,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.0037230837258118,-0.000446406731597279,-0.0320190295851709,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.913062453625049,0.0764112024497923,0.064763191169791,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.1435433529904,-19.2831965022019,-2.09608778421875,999999999,999999999,0.1
48.4,-0.156829895080165,9.57194693299458,-0.0876226193478799,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00170756535054053,-0.00092034774220471,-0.0294448033962711,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.880787777056973,-0.00809455308097026,0.0729446576626031,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.1652753801223,-19.3713008917923,-2.16732438053277,999999999,999999999,0.1
48.5,-0.153222190007035,9.57588581092324,-0.0818614537455528,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000739379724371599,-0.00286715475962784,-0.0292758633930911,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.86611355020372,0.0737154824855252,0.0164566187696208,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.1918679016393,-19.4585005215498,-2.16563970239185,999999999,999999999,0.1
48.6,-0.151330344866284,9.57421504628641,-0.0879307956120616,0.00390876492462773,0.00390876492462773,0.00390876492462773,-4.7453914362633e-06,-0.00235589549246928,-0.0307433721015631,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.824091156491892,0.156529106201059,0.0200163190630662,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.2169968845466,-19.5475267377632,-2.24983331755613,999999999,999999999,0.1
48.7,-0.157380694798249,9.58602837815414,-0.0877866947901125,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.000970294125461137,0.00140840205306313,-0.0318039704472159,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.80925626187515,0.188225085012031,-0.0402055059548508,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.2509903472317,-19.6268127608855,-2.13003871709394,999999999,999999999,0.1
48.8,-0.158290920356169,9.58872237569924,-0.0798457221817827,0.00390876492462773,0.00390876492462773,0.00390876492462773,-0.00277074317389157,0.000372564608846404,-0.0313167471610714,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.843671708203767,0.117547098219726,-0.0210257381382538,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.2658471794973,-19.7277508663351,-2.15244362973365,999999999,999999999,0.1
48.9,-0.151786693668101,9.59671014858311,-0.0809929103314756,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.00050125099471706,-0.00277841187629388,-0.0320664913873013,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.883144404555726,0.175742488683314,0.051274979826351,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.2816643860785,-19.8298834474024,-2.22769341752601,999999999,999999999,0.1
49,-0.153858878274563,9.60579611534707,-0.0853120369911539,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.000375655584462283,0.00183907458566146,-0.0315183088992767,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.80789243746226,0.0784047722337814,-0.0310326280027195,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.3121017565393,-19.9141556877159,-2.22990248417597,999999999,999999999,0.1
49.1,-0.152772197033242,9.6157981896978,-0.0847916844401628,0.00390876492462773,0.00390876492462773,0.00390876492462773,0.000675448257198757,0.00167908804032891,-0.0286648132211118,0.00165576471096602,0.00165576471096602,0.00165576471096602,0.854934172743315,-0.00335426839437761,-0.0471923344633053,0.0474341649025257,0.0474341649025257,0.0474341649025257,37.332190942491,-19.9328601252435,-2.21573691085778,999999999,999999999,0.1
