7.9,1.036,0.0499,-0.0002979,0.03611,-0.01384,-1.416,8.073,-0.06147,0.001284,0.2287,-0.02423,-5.164,0,0,0,10,0,111,0.001738,0.0081,-0.0001131,-0.003117,-0.005052,-0.1199
8,1.036,0.05071,-0.0003094,0.03581,-0.01436,-1.427,8.176,-0.06582,0.001318,0.2324,-0.02505,-5.305,0,0,0,10,0,111,0.001688,0.008045,-0.0001142,-0.002999,-0.005143,-0.1174
8.1,1.036,0.0515,-0.0003209,0.03552,-0.01488,-1.439,8.28,-0.07035,0.001353,0.236,-0.02591,-5.448,0,0,0,10,0,111,0.001638,0.00799,-0.0001153,-0.002882,-0.00523,-0.115
8.2,1.036,0.0523,-0.0003325,0.03525,-0.01541,-1.45,8.383,-0.07506,0.001389,0.2397,-0.0268,-5.592,0,0,0,10,0,111,0.001589,0.007934,-0.0001164,-0.002769,-0.005314,-0.1126
8.3,1.036,0.05309,-0.0003443,0.03498,-0.01595,-1.461,8.487,-0.07995,0.001426,0.2433,-0.02774,-5.737,0,0,0,10,0,111,0.001541,0.007877,-0.0001174,-0.00266,-0.005393,-0.1103
8.4,1.037,0.05387,-0.0003561,0.03473,-0.0165,-1.472,8.591,-0.08503,0.001465,0.2468,-0.02871,-5.883,0,0,0,10,0,111,0.001493,0.007819,-0.0001183,-0.002556,-0.005468,-0.1081
8.5,1.037,0.05464,-0.000368,0.03448,-0.01705,-1.483,8.694,-0.0903,0.001504,0.2504,-0.02973,-6.03,0,0,0,10,0,111,0.001446,0.007761,-0.0001192,-0.002457,-0.005539,-0.1059
8.6,1.037,0.05541,-0.00038,0.03424,-0.01761,-1.493,8.798,-0.09575,0.001545,0.2539,-0.03078,-6.178,0,0,0,10,0,111,0.0014,0.007702,-0.0001201,-0.002365,-0.005607,-0.1038
8.7,1.037,0.05618,-0.0003921,0.03402,-0.01818,-1.503,8.902,-0.1014,0.001587,0.2574,-0.03188,-6.328,0,0,0,10,0,111,0.001354,0.007643,-0.0001209,-0.002279,-0.00567,-0.1018
8.8,1.037,0.05694,-0.0004043,0.0338,-0.01875,-1.513,9.005,-0.1072,0.001631,0.2609,-0.03303,-6.478,0,0,0,10,0,111,0.001309,0.007583,-0.0001217,-0.0022,-0.005729,-0.09979
8.9,1.037,0.05769,-0.0004165,0.03358,-0.01933,-1.523,9.109,-0.1133,0.001676,0.2643,-0.03421,-6.629,0,0,0,10,0,111,0.001264,0.007523,-0.0001224,-0.002128,-0.005784,-0.09784
9,1.037,0.05844,-0.0004288,0.03338,-0.01991,-1.532,9.213,-0.1195,0.001723,0.2678,-0.03544,-6.782,0,0,0,10,0,111,0.00122,0.007462,-0.000123,-0.002063,-0.005835,-0.09594
9.1,1.037,0.05918,-0.0004412,0.03318,-0.0205,-1.542,9.316,-0.126,0.001772,0.2712,-0.03672,-6.935,0,0,0,10,0,111,0.001177,0.007401,-0.0001237,-0.002006,-0.005883,-0.09409
